0.9999992800510995,7.199489004960924e-07
1.0,6.996219808836328e-22
1.0,1.4612367356324391e-24
1.0,1.5918720029294255e-26
1.0,2.522525879557652e-26
1.0,1.8956812426510505e-18
1.0,2.9018945108793404e-17
1.0,3.491121203652823e-19
1.0,1.596029643843295e-20
0.9999998539380499,1.4606195009037037e-07
0.9999999991539041,8.460959155520698e-10
0.999999999998515,1.4850667353835667e-12
1.0,2.035154229040335e-22
1.0,1.4841635381715358e-23
1.0,2.097958542078696e-19
0.9999999999999957,4.375416451677869e-15
1.0,1.444796340404726e-17
0.9999999999571051,4.289487862130237e-11
1.0,9.878435720569572e-18
1.0,1.6181254409998277e-18
0.9999999999988035,1.1965164102567538e-12
0.9999915005355433,8.499464456690475e-06
1.0,1.4340970230067314e-21
1.0,4.869091588714375e-25
1.0,1.849242014777533e-24
1.0,1.664859568796031e-19
1.0,1.2218140232972288e-22
1.0,3.526423132048505e-23
1.0,5.897099026067679e-21
1.0,1.637869772338048e-23
1.0,1.5747455960188058e-23
1.0,2.089793259690839e-21
1.0,6.708988362778207e-26
1.0,2.313877467081154e-22
1.0,6.84529064904612e-23
1.0,1.912332726039454e-21
1.0,1.3126151438735742e-24
1.0,1.845002021518324e-22
1.0,1.2418462940155388e-21
1.0,1.094036984442171e-22
1.0,1.3763609623076532e-22
1.0,1.0784246067125056e-21
1.0,3.0128299284616626e-20
1.0,9.277075558424931e-23
1.0,1.6810224517831185e-21
1.0,2.5162177901589958e-21
1.0,8.569459122288269e-23
1.0,1.7969697325034822e-22
1.0,7.206029167938999e-23
1.0,8.302572963011345e-23
1.0,2.3080414109954565e-22
1.0,8.568126616312493e-21
1.0,2.1164735768018084e-24
1.0,6.005912050709615e-21
1.0,6.345810419489171e-20
1.0,1.686218381954109e-21
1.0,3.28419662582927e-21
1.0,2.233441978010552e-21
1.0,3.407290935863838e-23
1.0,3.6401964383318244e-23
1.0,1.0582999446049762e-22
1.0,2.863072836747415e-22
1.0,1.801092311705558e-24
1.0,2.059968763892712e-22
1.0,1.5601627764337626e-22
1.0,6.755268859935261e-25
0.9999999999999993,6.124010621561557e-16
0.9999999999999999,8.8493370117699e-17
1.0,4.858628300181705e-17
1.0,4.380080361279184e-28
1.0,1.009198304770781e-28
1.0,1.3620269011343863e-25
1.0,2.0889987409272942e-26
0.9999999999999988,1.1747334774045177e-15
1.0,4.135538343969662e-21
1.0,4.913611939976654e-25
1.0,1.771630232806786e-21
1.0,2.726977652813844e-28
1.0,5.962429007677035e-20
1.0,7.536475102666267e-26
1.0,1.7238004844210053e-25
1.0,1.4044909359380388e-32
1.0,1.0051009913698667e-24
1.0,6.871604371269933e-32
1.0,6.123159146368893e-27
1.0,2.500920251027073e-33
0.9999999999999939,6.083940351563153e-15
1.0,5.152757223752341e-19
1.0,5.344528915810257e-18
1.0,7.848874128414136e-25
0.9999991142528302,8.857471698320296e-07
1.0,6.846195494971167e-18
1.0,6.6266811991439885e-18
1.0,4.939371668983701e-27
0.9999999999986792,1.3207827843572661e-12
0.9999986525070881,1.3474929119183798e-06
0.9999697673556511,3.0232644348870963e-05
1.0,4.321680797309342e-18
1.0,7.524256187219683e-21
0.9999999999999951,4.883234302896977e-15
1.0,4.421449946121506e-18
0.9999274168003467,7.258319965330884e-05
0.9999995763159291,4.236840709381795e-07
0.9999999999999898,1.0245860454819681e-14
0.9999999997215576,2.7844235250817917e-10
0.9999999999999998,1.8979479160527928e-16
0.9999992762366787,7.237633212753281e-07
0.9999999999999862,1.3736600121001374e-14
0.9999999999996259,3.7411900292126654e-13
1.0,1.3782072360991685e-19
0.9999999992953558,7.046442318525692e-10
1.0,3.3222931753416557e-18
0.9999999999963118,3.688215965275132e-12
1.0,6.768806027824354e-19
0.9999862663025851,1.3733697414863855e-05
0.9999999999967639,3.2360585565383015e-12
0.9999999998341447,1.6585534334812024e-10
0.9999999999999956,4.462922578425763e-15
0.00011038780212402344,0.999889612197876
0.9984331529121846,0.001566847087815404
0.9997977415623609,0.00020225843763910234
0.9999999999992142,7.858674648530961e-13
0.9999999999999974,2.5512431200974553e-15
1.0,5.182257687803486e-30
1.0,1.0789002109522634e-24
1.0,2.1782155504859676e-25
1.0,5.700103674032157e-26
1.0,2.6454047094633903e-30
1.0,4.6386662057678354e-24
1.0,3.1115546048649776e-26
1.0,5.348239662829312e-26
1.0,1.5115275982534343e-29
1.0,6.023065818471872e-24
1.0,5.482001376995243e-21
1.0,9.800296704599267e-24
0.9999999672973985,3.2702601515666174e-08
1.0,2.531701132963761e-20
1.0,3.535458942685551e-17
1.0,5.98812340885204e-18
1.0,1.0652031262848685e-19
1.0,1.0370954644468313e-20
1.0,2.090810336738227e-17
1.0,3.925802030610025e-19
1.0,5.9908790124287444e-21
1.0,3.3416147909619143e-17
0.9999999999630198,3.6980234846550886e-11
0.9999999619164264,3.808357362800052e-08
0.9999999998021688,1.9783120974725676e-10
